area;competition;season;id;utcDate;status;matchday;stage;group;lastUpdated;homeTeam;awayTeam;score;odds;referees
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494017;2024-09-21T21:30:00Z;FINISHED;27;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1765, 'name': 'Fluminense FC', 'shortName': 'Fluminense', 'tla': 'FLU', 'crest': 'https://crests.football-data.org/1765.png'};{'id': 1770, 'name': 'Botafogo FR', 'shortName': 'Botafogo', 'tla': 'BOT', 'crest': 'https://crests.football-data.org/1770.png'};{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 1}, 'halfTime': {'home': 0, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494018;2024-09-22T00:00:00Z;FINISHED;27;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 3984, 'name': 'Fortaleza EC', 'shortName': 'Fortaleza', 'tla': 'FEC', 'crest': 'https://crests.football-data.org/3984.png'};{'id': 1777, 'name': 'EC Bahia', 'shortName': 'Bahia', 'tla': 'BAH', 'crest': 'https://crests.football-data.org/1777.png'};{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 4, 'away': 1}, 'halfTime': {'home': 2, 'away': 1}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[{'id': 11260, 'name': 'Raphael Claus', 'type': 'REFEREE', 'nationality': 'Brazil'}]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494013;2024-09-22T19:00:00Z;FINISHED;27;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1766, 'name': 'CA Mineiro', 'shortName': 'Mineiro', 'tla': 'CAM', 'crest': 'https://crests.football-data.org/1766.png'};{'id': 4286, 'name': 'RB Bragantino', 'shortName': 'Bragantino', 'tla': 'RBB', 'crest': 'https://crests.football-data.org/4286.png'};{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494021;2024-09-22T19:00:00Z;FINISHED;27;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1780, 'name': 'CR Vasco da Gama', 'shortName': 'Vasco da Gama', 'tla': 'VAS', 'crest': 'https://crests.football-data.org/1780.png'};{'id': 1769, 'name': 'SE Palmeiras', 'shortName': 'Palmeiras', 'tla': 'PAL', 'crest': 'https://crests.football-data.org/1769.png'};{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 1}, 'halfTime': {'home': 0, 'away': 1}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[{'id': 206917, 'name': 'Rafael Klein', 'type': 'REFEREE', 'nationality': 'Brazil'}]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494016;2024-09-22T21:30:00Z;FINISHED;27;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 4289, 'name': 'Cuiabá EC', 'shortName': 'Cuiabá EC', 'tla': 'CUI', 'crest': 'https://crests.football-data.org/4289_large.png'};{'id': 1771, 'name': 'Cruzeiro EC', 'shortName': 'Cruzeiro', 'tla': 'CRU', 'crest': 'https://crests.football-data.org/1771.png'};{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494019;2024-09-22T21:30:00Z;FINISHED;27;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1767, 'name': 'Grêmio FBPA', 'shortName': 'Grêmio', 'tla': 'FBP', 'crest': 'https://crests.football-data.org/1767.png'};{'id': 1783, 'name': 'CR Flamengo', 'shortName': 'Flamengo', 'tla': 'FLA', 'crest': 'https://crests.football-data.org/1783.png'};{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 2}, 'halfTime': {'home': 1, 'away': 1}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[{'id': 206929, 'name': 'Matheus Delgado Candançan', 'type': 'REFEREE', 'nationality': 'Brazil'}]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494020;2024-09-22T21:30:00Z;FINISHED;27;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1776, 'name': 'São Paulo FC', 'shortName': 'São Paulo', 'tla': 'PAU', 'crest': 'https://crests.football-data.org/1776.png'};{'id': 6684, 'name': 'SC Internacional', 'shortName': 'Internacional', 'tla': 'SCI', 'crest': 'https://crests.football-data.org/6684.png'};{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 3}, 'halfTime': {'home': 1, 'away': 1}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494015;2024-09-22T23:00:00Z;FINISHED;27;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 4243, 'name': 'Criciúma EC', 'shortName': 'Criciúma', 'tla': 'CRI', 'crest': 'https://crests.football-data.org/4243.png'};{'id': 1768, 'name': 'CA Paranaense', 'shortName': 'Paranaense', 'tla': 'CAP', 'crest': 'https://crests.football-data.org/1768.png'};{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};493905;2024-09-25T22:00:00Z;FINISHED;16;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 4286, 'name': 'RB Bragantino', 'shortName': 'Bragantino', 'tla': 'RBB', 'crest': 'https://crests.football-data.org/4286.png'};{'id': 6684, 'name': 'SC Internacional', 'shortName': 'Internacional', 'tla': 'SCI', 'crest': 'https://crests.football-data.org/6684.png'};{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 2}, 'halfTime': {'home': 1, 'away': 1}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};493800;2024-09-25T22:00:00Z;FINISHED;5;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1767, 'name': 'Grêmio FBPA', 'shortName': 'Grêmio', 'tla': 'FBP', 'crest': 'https://crests.football-data.org/1767.png'};{'id': 4243, 'name': 'Criciúma EC', 'shortName': 'Criciúma', 'tla': 'CRI', 'crest': 'https://crests.football-data.org/4243.png'};{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 2}, 'halfTime': {'home': 0, 'away': 1}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494031;2024-09-28T21:30:00Z;FINISHED;28;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1769, 'name': 'SE Palmeiras', 'shortName': 'Palmeiras', 'tla': 'PAL', 'crest': 'https://crests.football-data.org/1769.png'};{'id': 1766, 'name': 'CA Mineiro', 'shortName': 'Mineiro', 'tla': 'CAM', 'crest': 'https://crests.football-data.org/1766.png'};{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 1}, 'halfTime': {'home': 1, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494025;2024-09-29T00:00:00Z;FINISHED;28;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1770, 'name': 'Botafogo FR', 'shortName': 'Botafogo', 'tla': 'BOT', 'crest': 'https://crests.football-data.org/1770.png'};{'id': 1767, 'name': 'Grêmio FBPA', 'shortName': 'Grêmio', 'tla': 'FBP', 'crest': 'https://crests.football-data.org/1767.png'};{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494030;2024-09-29T14:00:00Z;FINISHED;28;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 4245, 'name': 'EC Juventude', 'shortName': 'Juventude', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/4245_large.png'};{'id': 4286, 'name': 'RB Bragantino', 'shortName': 'Bragantino', 'tla': 'RBB', 'crest': 'https://crests.football-data.org/4286.png'};{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 1}, 'halfTime': {'home': 0, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494023;2024-09-29T19:00:00Z;FINISHED;28;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 3988, 'name': 'AC Goianiense', 'shortName': 'AC Goianiense', 'tla': 'ACG', 'crest': 'https://crests.football-data.org/3988.png'};{'id': 1765, 'name': 'Fluminense FC', 'shortName': 'Fluminense', 'tla': 'FLU', 'crest': 'https://crests.football-data.org/1765.png'};{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494028;2024-09-29T19:00:00Z;FINISHED;28;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 3984, 'name': 'Fortaleza EC', 'shortName': 'Fortaleza', 'tla': 'FEC', 'crest': 'https://crests.football-data.org/3984.png'};{'id': 4289, 'name': 'Cuiabá EC', 'shortName': 'Cuiabá EC', 'tla': 'CUI', 'crest': 'https://crests.football-data.org/4289_large.png'};{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494032;2024-09-29T19:00:00Z;FINISHED;28;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1776, 'name': 'São Paulo FC', 'shortName': 'São Paulo', 'tla': 'PAU', 'crest': 'https://crests.football-data.org/1776.png'};{'id': 1779, 'name': 'SC Corinthians Paulista', 'shortName': 'Corinthians', 'tla': 'COR', 'crest': 'https://crests.football-data.org/1779.png'};{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 1}, 'halfTime': {'home': 1, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494024;2024-09-29T21:30:00Z;FINISHED;28;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1777, 'name': 'EC Bahia', 'shortName': 'Bahia', 'tla': 'BAH', 'crest': 'https://crests.football-data.org/1777.png'};{'id': 4243, 'name': 'Criciúma EC', 'shortName': 'Criciúma', 'tla': 'CRI', 'crest': 'https://crests.football-data.org/4243.png'};{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[{'id': 60939, 'name': 'Edina Alves Batista', 'type': 'REFEREE', 'nationality': 'Brazil'}]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494026;2024-09-29T21:30:00Z;FINISHED;28;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1771, 'name': 'Cruzeiro EC', 'shortName': 'Cruzeiro', 'tla': 'CRU', 'crest': 'https://crests.football-data.org/1771.png'};{'id': 1780, 'name': 'CR Vasco da Gama', 'shortName': 'Vasco da Gama', 'tla': 'VAS', 'crest': 'https://crests.football-data.org/1780.png'};{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 1}, 'halfTime': {'home': 0, 'away': 1}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494029;2024-09-29T21:30:00Z;FINISHED;28;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 6684, 'name': 'SC Internacional', 'shortName': 'Internacional', 'tla': 'SCI', 'crest': 'https://crests.football-data.org/6684.png'};{'id': 1782, 'name': 'EC Vitória', 'shortName': 'Vitória', 'tla': 'VIT', 'crest': 'https://crests.football-data.org/1782.png'};{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 1}, 'halfTime': {'home': 1, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494027;2024-09-29T23:00:00Z;FINISHED;28;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1783, 'name': 'CR Flamengo', 'shortName': 'Flamengo', 'tla': 'FLA', 'crest': 'https://crests.football-data.org/1783.png'};{'id': 1768, 'name': 'CA Paranaense', 'shortName': 'Paranaense', 'tla': 'CAP', 'crest': 'https://crests.football-data.org/1768.png'};{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494038;2024-10-03T22:00:00Z;FINISHED;29;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 4243, 'name': 'Criciúma EC', 'shortName': 'Criciúma', 'tla': 'CRI', 'crest': 'https://crests.football-data.org/4243.png'};{'id': 3988, 'name': 'AC Goianiense', 'shortName': 'AC Goianiense', 'tla': 'ACG', 'crest': 'https://crests.football-data.org/3988.png'};{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494040;2024-10-04T00:30:00Z;FINISHED;29;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1765, 'name': 'Fluminense FC', 'shortName': 'Fluminense', 'tla': 'FLU', 'crest': 'https://crests.football-data.org/1765.png'};{'id': 1771, 'name': 'Cruzeiro EC', 'shortName': 'Cruzeiro', 'tla': 'CRU', 'crest': 'https://crests.football-data.org/1771.png'};{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494041;2024-10-05T00:30:00Z;FINISHED;29;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1767, 'name': 'Grêmio FBPA', 'shortName': 'Grêmio', 'tla': 'FBP', 'crest': 'https://crests.football-data.org/1767.png'};{'id': 3984, 'name': 'Fortaleza EC', 'shortName': 'Fortaleza', 'tla': 'FEC', 'crest': 'https://crests.football-data.org/3984.png'};{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 1}, 'halfTime': {'home': 1, 'away': 1}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494033;2024-10-05T19:30:00Z;FINISHED;29;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1768, 'name': 'CA Paranaense', 'shortName': 'Paranaense', 'tla': 'CAP', 'crest': 'https://crests.football-data.org/1768.png'};{'id': 1770, 'name': 'Botafogo FR', 'shortName': 'Botafogo', 'tla': 'BOT', 'crest': 'https://crests.football-data.org/1770.png'};{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 1}, 'halfTime': {'home': 0, 'away': 1}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494034;2024-10-05T19:30:00Z;FINISHED;29;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1766, 'name': 'CA Mineiro', 'shortName': 'Mineiro', 'tla': 'CAM', 'crest': 'https://crests.football-data.org/1766.png'};{'id': 1782, 'name': 'EC Vitória', 'shortName': 'Vitória', 'tla': 'VIT', 'crest': 'https://crests.football-data.org/1782.png'};{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 2}, 'halfTime': {'home': 2, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494036;2024-10-05T19:30:00Z;FINISHED;29;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 4286, 'name': 'RB Bragantino', 'shortName': 'Bragantino', 'tla': 'RBB', 'crest': 'https://crests.football-data.org/4286.png'};{'id': 1769, 'name': 'SE Palmeiras', 'shortName': 'Palmeiras', 'tla': 'PAL', 'crest': 'https://crests.football-data.org/1769.png'};{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[]
{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'};{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'};{'id': 2257, 'startDate': '2024-04-13', 'endDate': '2024-12-08', 'currentMatchday': 38, 'winner': None};494035;2024-10-05T22:00:00Z;FINISHED;29;REGULAR_SEASON;;2024-12-22T20:20:40Z;{'id': 1777, 'name': 'EC Bahia', 'shortName': 'Bahia', 'tla': 'BAH', 'crest': 'https://crests.football-data.org/1777.png'};{'id': 1783, 'name': 'CR Flamengo', 'shortName': 'Flamengo', 'tla': 'FLA', 'crest': 'https://crests.football-data.org/1783.png'};{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 2}, 'halfTime': {'home': 0, 'away': 1}};{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'};[{'id': 206917, 'name': 'Rafael Klein', 'type': 'REFEREE', 'nationality': 'Brazil'}]
